"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
84618,"60616","IL","Chicago",2003-02-28,268478.181716345,190847.474697201,40.6768321888
84618,"60616","IL","Chicago",2003-03-31,270515.938480559,190847.474697201,41.7445732042091
84618,"60616","IL","Chicago",2003-04-30,273141.79952474,190847.474697201,43.1204682996757
84618,"60616","IL","Chicago",2003-05-31,274927.286896595,190847.474697201,44.0560255422791
84618,"60616","IL","Chicago",2003-06-30,277049.291011082,190847.474697201,45.1679103696017
84618,"60616","IL","Chicago",2003-07-31,279279.699459474,190847.474697201,46.3365967522385
84618,"60616","IL","Chicago",2003-08-31,282533.81236251,190847.474697201,48.0416824014981
84618,"60616","IL","Chicago",2003-09-30,285954.063412641,190847.474697201,49.8338208909158
84618,"60616","IL","Chicago",2003-10-31,289679.33273763,190847.474697201,51.785782440787
84618,"60616","IL","Chicago",2003-11-30,292749.797909472,190847.474697201,53.3946406018462
84618,"60616","IL","Chicago",2003-12-31,295596.80231634,190847.474697201,54.8864100954618
84618,"60616","IL","Chicago",2004-01-31,298191.169038118,190847.474697201,56.2458028387476
84618,"60616","IL","Chicago",2004-02-29,300553.219953003,190847.474697201,57.4834670617782
84618,"60616","IL","Chicago",2004-03-31,302184.68180463,190847.474697201,58.3383182219603
84618,"60616","IL","Chicago",2004-04-30,303654.517331527,190847.474697201,59.1084806405246
84618,"60616","IL","Chicago",2004-05-31,305226.232793243,190847.474697201,59.9320259686512
84618,"60616","IL","Chicago",2004-06-30,307130.548432295,190847.474697201,60.9298466849446
84618,"60616","IL","Chicago",2004-07-31,309399.231943356,190847.474697201,62.1185883828164
84618,"60616","IL","Chicago",2004-08-31,311600.832616708,190847.474697201,63.2721801067022
84618,"60616","IL","Chicago",2004-09-30,313778.822572966,190847.474697201,64.4134003191853
84618,"60616","IL","Chicago",2004-10-31,316176.788382236,190847.474697201,65.6698831796869
84618,"60616","IL","Chicago",2004-11-30,319044.306342363,190847.474697201,67.1724013370148
84618,"60616","IL","Chicago",2004-12-31,322031.836154624,190847.474697201,68.7378031412568
84618,"60616","IL","Chicago",2005-01-31,324461.054059259,190847.474697201,70.0106614321458
84618,"60616","IL","Chicago",2005-02-28,327105.356879492,190847.474697201,71.3962196243242
84618,"60616","IL","Chicago",2005-03-31,329621.710511007,190847.474697201,72.7147351747694
84618,"60616","IL","Chicago",2005-04-30,332479.354528891,190847.474697201,74.2120795972818
84618,"60616","IL","Chicago",2005-05-31,335061.844976407,190847.474697201,75.5652494265465
84618,"60616","IL","Chicago",2005-06-30,337404.330724753,190847.474697201,76.7926619202474
84618,"60616","IL","Chicago",2005-07-31,338898.189111189,190847.474697201,77.5754118040517
84618,"60616","IL","Chicago",2005-08-31,341296.087328113,190847.474697201,78.8318592476079
84618,"60616","IL","Chicago",2005-09-30,344977.192752958,190847.474697201,80.7606798571993
84618,"60616","IL","Chicago",2005-10-31,349514.910448027,190847.474697201,83.1383469980765
84618,"60616","IL","Chicago",2005-11-30,353560.338630682,190847.474697201,85.2580649503695
84618,"60616","IL","Chicago",2005-12-31,356416.011546885,190847.474697201,86.7543765577066
84618,"60616","IL","Chicago",2006-01-31,357966.765911988,190847.474697201,87.5669387189628
84618,"60616","IL","Chicago",2006-02-28,358599.269222739,190847.474697201,87.8983569427326
84618,"60616","IL","Chicago",2006-03-31,359677.341384787,190847.474697201,88.463243726673
84618,"60616","IL","Chicago",2006-04-30,361055.250253754,190847.474697201,89.1852385401504
84618,"60616","IL","Chicago",2006-05-31,362588.305257764,190847.474697201,89.9885266142748
84618,"60616","IL","Chicago",2006-06-30,363177.027787291,190847.474697201,90.2970046438959
84618,"60616","IL","Chicago",2006-07-31,363357.790048286,190847.474697201,90.3917202073483
84618,"60616","IL","Chicago",2006-08-31,363186.846147114,190847.474697201,90.3021492547105
84618,"60616","IL","Chicago",2006-09-30,362445.2975,190847.474697201,89.9135936040315
84618,"60616","IL","Chicago",2006-10-31,361496.736691131,190847.474697201,89.4165680026321
84618,"60616","IL","Chicago",2006-11-30,361550.038230602,190847.474697201,89.4444968707276
84618,"60616","IL","Chicago",2006-12-31,362766.599162766,190847.474697201,90.0819488119143
84618,"60616","IL","Chicago",2007-01-31,364880.511287739,190847.474697201,91.1895936095873
84618,"60616","IL","Chicago",2007-02-28,367459.735851007,190847.474697201,92.5410521852691
84618,"60616","IL","Chicago",2007-03-31,369110.41008945,190847.474697201,93.4059702257419
84618,"60616","IL","Chicago",2007-04-30,369425.518112345,190847.474697201,93.5710800986367
84618,"60616","IL","Chicago",2007-05-31,368706.237086903,190847.474697201,93.1941922060492
84618,"60616","IL","Chicago",2007-06-30,368136.448050919,190847.474697201,92.8956349226022
84618,"60616","IL","Chicago",2007-07-31,367716.174573869,190847.474697201,92.6754205981961
84618,"60616","IL","Chicago",2007-08-31,367402.159087438,190847.474697201,92.510883191071
84618,"60616","IL","Chicago",2007-09-30,366615.488877138,190847.474697201,92.0986848051357
84618,"60616","IL","Chicago",2007-10-31,366344.0009496,190847.474697201,91.956430930428
84618,"60616","IL","Chicago",2007-11-30,365569.678054225,190847.474697201,91.5507022737593
84618,"60616","IL","Chicago",2007-12-31,365312.279231151,190847.474697201,91.4158307888301
84618,"60616","IL","Chicago",2008-01-31,365658.698859222,190847.474697201,91.5973472739818
84618,"60616","IL","Chicago",2008-02-29,363955.048300173,190847.474697201,90.7046707731523
84618,"60616","IL","Chicago",2008-03-31,365778.461005595,190847.474697201,91.6601000804119
84618,"60616","IL","Chicago",2008-04-30,364711.593149192,190847.474697201,91.1010841132918
84618,"60616","IL","Chicago",2008-05-31,367283.298758955,190847.474697201,92.4486029179511
84618,"60616","IL","Chicago",2008-06-30,365202.62154084,190847.474697201,91.3583725015329
84618,"60616","IL","Chicago",2008-07-31,365389.978011044,190847.474697201,91.4565432897511
84618,"60616","IL","Chicago",2008-08-31,362649.090917517,190847.474697201,90.0203770015274
84618,"60616","IL","Chicago",2008-09-30,361090.921307292,190847.474697201,89.2039294102262
84618,"60616","IL","Chicago",2008-10-31,357163.668473563,190847.474697201,87.1461328163962
84618,"60616","IL","Chicago",2008-11-30,353922.954445659,190847.474697201,85.4480678914891
84618,"60616","IL","Chicago",2008-12-31,348375.993456041,190847.474697201,82.5415788229706
84618,"60616","IL","Chicago",2009-01-31,343201.406056515,190847.474697201,79.8302055612935
84618,"60616","IL","Chicago",2009-02-28,339225.898,190847.474697201,77.747124261516
84618,"60616","IL","Chicago",2009-03-31,336191.826171618,190847.474697201,76.1573354350223
84618,"60616","IL","Chicago",2009-04-30,336057.874058556,190847.474697201,76.0871473891628
84618,"60616","IL","Chicago",2009-05-31,335246.942125444,190847.474697201,75.662236378735
84618,"60616","IL","Chicago",2009-06-30,335712.000611801,190847.474697201,75.9059170913535
